id||tweetId||user||tweet||timestamp||polarity||subjectivity
28023||1055081390444855297||eugeniahgar||Buy/Sell Bitcoin changes with up to 100x Leverage at Bitmex! 💰🎉  Get a 10% Fee Rebate:  ▶️ https://t.co/HOgvroeCab… https://t.co/QlQUAEtjGc||2018-10-24 12:59:40.000000||0.0||0.0
28024||1055081417082843136||reurope_stock||Could Spdr Standard and Poors 500 $SPY Go Up After Its Newest Short Interest Report? https://t.co/IMcXmtyeVw||2018-10-24 12:59:46.000000||0.0||0.15
28025||1055081432551514112||CrushCityTrader||RT @pierpont_morgan: How the game is played: at Boeing's request Wall St quietly lowers eps estimates from $3.69 to $3.47.  $BA reports $3.…||2018-10-24 12:59:50.000000||-0.2||0.3666666666666667
28026||1055081438817726464||bibeypost_stock||What’s Propelling Spdr Standard and Poors 500 $SPY After Higher Shorts Reported? - https://t.co/PaO0Wv2OLT||2018-10-24 12:59:52.000000||0.125||0.25
28027||1055081447780990976||iMaurovic||The Boeing Company 2018 Q3 - Results - Earnings Call Slides $BA https://t.co/nHjzRPuXGH||2018-10-24 12:59:54.000000||0.0||0.0
28028||1055081452629565446||reurope_stock||Discover Financial Services $DFS EPS Estimated At $2.05 https://t.co/wpfScG0AIb||2018-10-24 12:59:55.000000||0.0||0.0
28029||1055081459923345409||CryptoStatsBot||📉 Biggest Losers (1 hr) 📉 Kyber Network $KNC -2.21% ❄️ Nebulas $NAS -2.16% ❄️ Electroneum $ETN -1.64% ❄️ iExec RLC… https://t.co/artCiehpqG||2018-10-24 12:59:57.000000||-0.2||0.2
28030||1055081460120481792||Quagmires||So any thoughts on sustainable #Market direction this session? $NQ $ES $YM $RTY $VXX https://t.co/WAff3n0gtM||2018-10-24 12:59:57.000000||0.0||0.0
28031||1055081468085469185||amayasandeepan2||RT @LucyDropp: Ripple $XRP price: $0.462248   QUICK! Sign up before Binance closes registration! 💰 💎    ➡️ https://t.co/8bxd1YvcGR  $EBET $…||2018-10-24 12:59:59.000000||0.5208333333333333||0.5
28032||1055081469390020608||OlympiaReport||Amgen $AMGN – Investment Analysts’ Recent Ratings Updates https://t.co/zsQOiMPYuE||2018-10-24 12:59:59.000000||0.0||0.25
28033||1055081472498040832||BostonXpat||How is it possible, that #oldwall can be complacent when a company manipulates its figures? Is this not fraud?||2018-10-24 13:00:00.000000||0.0||1.0
28034||1055081475979333632||WeekHerald||Investment Analysts’ Weekly Ratings Updates for J B Hunt Transport Services $JBHT https://t.co/fqsGnAfbs1||2018-10-24 13:00:00.000000||0.0||0.0
28035||1055081473747968000||EquityTom||Short ideas: $T 32 $TXN 95 $IRBT 85 Remember no setup no trade. #daytrading #stock #market #Financial #money… https://t.co/NPPqQDEfNe||2018-10-24 13:00:00.000000||0.0||0.15
28036||1055081477162131457||OlympiaReport||Recent Research Analysts’ Ratings Changes for Dover $DOV https://t.co/m0Jq0Rq8v6||2018-10-24 13:00:01.000000||0.0||0.25
28037||1055081478084878337||sep_sal||RT @ATMcharts: $NQ and $ES have the same intraday dynamics in play.  They're both leaning on this trend resistance from Friday at the momen…||2018-10-24 13:00:01.000000||0.0||0.125
28038||1055081478692986881||shortvolumes||Short sale volume(not short interest) for $TBT on 2018-10-23 is 36%. https://t.co/4g0ir5UCoj $WPG 49% $FCAU 63% $HSBC 51% $BBT 60%||2018-10-24 13:00:01.000000||0.0||0.3
28039||1055081478135169024||bitcoinhacks||#BTC price increased! Buying @ $6520.94 &amp; Selling @ $6520.94  $btc $eth $etc $neo $dgb $dash $strat $eos $omg $pay $xrp $xmr $gas 😜||2018-10-24 13:00:01.000000||0.0||0.0
28040||1055081479817048064||WeekHerald||Amgen $AMGN – Investment Analysts’ Recent Ratings Updates https://t.co/VtGoHbHIib||2018-10-24 13:00:01.000000||0.0||0.25
28041||1055081480618049542||LanceRoberts||ECONOMIC UN-WELL BEING. A look at the important points from the #Fed report on Americans Economic Well-Being for 20… https://t.co/CoUS8KRvg9||2018-10-24 13:00:02.000000||0.26666666666666666||0.4666666666666666
28042||1055081482660790272||sunshineavenue8||short ratio of $TTM is 4.54 at 2018-09-28 https://t.co/Gn8cGJNFWb $F 2.71 $TM 2.75||2018-10-24 13:00:02.000000||0.0||0.3
28043||1055081481448517632||bwipoteepo||Sign up to join the biggest Crypto Exchange - Binance !  Click here: https://t.co/7YmPsHJMK1     $BTC $ETH $OMG… https://t.co/HRDi1IXgNM||2018-10-24 13:00:02.000000||0.0||0.0
28044||1055081484514746368||JDBlum23||#CenterPoint pipeline business buying Velocity Midstream for $442M  $CNP $ENBL https://t.co/gOa2o7LjJ9 via @houstonchron||2018-10-24 13:00:03.000000||0.0||0.0
28045||1055081486255357952||WeekHerald||Avery Dennison $AVY Rating Increased to Overweight at JPMorgan Chase &amp; Co. https://t.co/kVc3fRr2Xq||2018-10-24 13:00:03.000000||0.0||0.0
28046||1055081488117579779||bibeypost_stock||$2.05 EPS Expected for Discover Financial Services $DFS - https://t.co/ldWskriWlP||2018-10-24 13:00:03.000000||-0.05||0.2
28047||1055081501740519426||HottestStockNow||$BHC, $BHC.CA subsidiary's new eyeTELLIGENCE applications to run on the $IBM Cloud   https://t.co/50GLVkHlP4||2018-10-24 13:00:07.000000||0.13636363636363635||0.45454545454545453
28048||1055081503925911552||Pennie59164143||@3relacionamento 👇👇 Check Signals History 👇👇 ✅ Extraordinary Prediction of Signals, All Targets Achieved  Chek here… https://t.co/CHAhfbpvxY||2018-10-24 13:00:07.000000||0.3333333333333333||1.0
28049||1055081511433789441||whatsonthorold2||Is Buying Spdr Standard and Poors 500 $SPY Here Good Idea? - https://t.co/84NdG879Ea||2018-10-24 13:00:09.000000||0.35||0.30000000000000004
28050||1055081511748288512||turbostocks||Join #TopFiveTraders on #StockTwits https://t.co/e8KUAWlVSU $AMZN, $SNAP, $GOOG, $CAT, $FB||2018-10-24 13:00:09.000000||0.0||0.0
28051||1055081512679473152||notiven||RT: @reuters :GM’s driverless car bet faces long road ahead https://t.co/hGVxEFTqbt via @ReutersTV $GM  Follow the future of cars… https://t||2018-10-24 13:00:09.000000||-0.025||0.2625
28052||1055081517897207809||CoinTradingBot||Top 100 avg 24h return: 1.3±3.4%; 67 up, 32 down $BTC 0.6%  $ETH 1.0% Best: 17.6% $MGO @mobilegotoken 11.4% $BAT… https://t.co/F690v3OL5d||2018-10-24 13:00:10.000000||0.4481481481481482||0.362962962962963
28053||1055081529850974208||Jibsss_A||RT @LiveSquawk: Northrup Grumman Q318 Earnings: $NOC -Sales: $8.10B (est 8.00B) -EPS: $6.54 (est $4.36) -Sees FY EPS: $18.75-$19.00 (est $1…||2018-10-24 13:00:13.000000||0.0||0.0
28054||1055081532283531264||GypsyJean69||RT @ElaineBenes99: Wed. 10/24/18 Premarket gappers of interest including:  UP-gappers: $ACB $BA $FCX $TSLA DOWN-gappers: $STM $TXN $IRBT $M…||2018-10-24 13:00:14.000000||0.0||0.0
28055||1055081534305243137||_hiflyer||RT @Reuters: GM’s driverless car bet faces long road ahead https://t.co/OjVMVms4mE via @ReutersTV $GM  Follow the future of cars: https://t…||2018-10-24 13:00:14.000000||-0.025||0.2625
28056||1055081543327277056||lessleyismore||@mikeharrisNY debunking again - nice one!||2018-10-24 13:00:17.000000||0.75||1.0
28057||1055081545948688384||CrushCityTrader||RT @LiveSquawk: $BA Boeing Q3 Earnings:  -Revenue: $25.1B (est $24.08B)  -EPS: $3.58 (est $3.51)   -Reaffirming Cash &amp; Raised revenue And E…||2018-10-24 13:00:17.000000||0.0||0.0
28058||1055081554228232193||WatchlistN||Recent Research Analysts’ Ratings Changes for Harley-Davidson $HOG https://t.co/BESoyiBhQQ||2018-10-24 13:00:19.000000||0.0||0.25
28059||1055081557105487873||The_CasualSmart||Discover Financial Services $DFS EPS Estimated At $2.05 https://t.co/xMkA0qGg8O||2018-10-24 13:00:20.000000||0.0||0.0
28060||1055081557751414785||BinanceBaby||Register with Binance and you can trade for as low as 0.05% fee. 3-5x cheaper than Bithumb / Bitfinex / HitBTC / Po… https://t.co/LXlb1lu8Gd||2018-10-24 13:00:20.000000||0.0||0.3
28061||1055081559068475392||ConsumerFeed||Weekly Research Analysts’ Ratings Changes for National-Oilwell Varco $NOV https://t.co/9E12aggT1a||2018-10-24 13:00:20.000000||0.0||0.0
28062||1055081568912531456||mmahotstuff1||Does Spdr Standard and Poors 500 $SPY Have Gas After Even More Sellers Involved? - https://t.co/ALcenPjOwD||2018-10-24 13:00:23.000000||0.25||0.25
28063||1055081569604591617||smartcharlie40||RT @Agterzis: $vuzi is no longer the same co.. #day1 the minute they signed deal to expand into military,law enforcement,first responders t…||2018-10-24 13:00:23.000000||0.0||0.125
28064||1055081579956133888||apppro1||$T repeating 5G LAUNCH - 1st in Nation by end of this year - 400 mbs https://t.co/eqEKqYKaDI||2018-10-24 13:00:25.000000||0.0||0.0
28065||1055081587799453703||OpenOutcrier||$GD (-0.9% pre) General Dynamics tops profit estimates as sales fall short - MW  https://t.co/Clkolfyo3n||2018-10-24 13:00:27.000000||0.02500000000000001||0.4
28066||1055081593671483392||Beth96635970||@Amy43351663 @Christi63056545 @at_rux 🚨1,000 $COP &amp; 1,000 $ONT  Giveaway!✈️ ⚡️48 Hour Giveaway⚡️  2 WINNERS!!  Tag… https://t.co/wylvRHvcQQ||2018-10-24 13:00:29.000000||0.0||0.0
28067||1055081600998879238||ChuckMik||$T (-3.3% #premarket) misses Wall Street profit estimate https://t.co/CCdoFADkg5 #earnings #stocks #trading #,arkets #equities||2018-10-24 13:00:30.000000||0.0||0.0
28068||1055081601560907776||Debbie45419172||@Linda68496072 @ZBittnance Hi! We have a great trading project - «10x club show», we need only 500 members and then… https://t.co/WWEVnurm8w||2018-10-24 13:00:30.000000||0.4||0.875
28069||1055081606338240513||timothysykes||100+ stock trading rules you NEED to study! Check out https://t.co/ycrXmuLC2F and get started now! $FB $TWTR||2018-10-24 13:00:32.000000||0.0||0.0
28070||1055081602143916032||radioakctive||Binance has the most volume of any crypto exchanges !  https://t.co/MG7NGnG7CE  $LTC $RCN $STORJ $IOTA $DLT $SNT… https://t.co/0JSMKdTBYt||2018-10-24 13:00:31.000000||0.625||0.5
28071||1055081609614053376||communiststocks||Comcast - $CMCSA  💰 QUOTE $CMCSA was DOWN ⬇ on Tue Oct 23 Closed at 35.65 USD for a -0.28% loss from previous close… https://t.co/BcCqMpy35u||2018-10-24 13:00:32.000000||-0.14074074074074075||0.1851851851851852
28072||1055081621207113733||Carrie04979095||@Lorri81278447 @Veronic91854422 @Megan12948046 @visaxvpsland Hard signals for #Binance, #Huobi, #OKEX, #Gate,… https://t.co/VfmyYCC06A||2018-10-24 13:00:35.000000||-0.2916666666666667||0.5416666666666666
28073||1055081622398214144||whatsonthorold2||Discover Financial Services $DFS Analysts See $2.05 EPS - https://t.co/T3XDlOfvCj||2018-10-24 13:00:35.000000||0.0||0.0
28074||1055081622775742464||vivianclaw||Register with Binance and you can trade for as low as 0.05% fee 3-5x cheaper than Bithumb / Bitfinex / HitBTC / Pol… https://t.co/Q4XJrzClX0||2018-10-24 13:00:35.000000||0.0||0.3
28075||1055081624860327936||SeasonalEdge||$DHR Today's trading opportunity: https://t.co/k0TJizgsan https://t.co/txH1cdWuwO||2018-10-24 13:00:36.000000||0.0||0.0
28076||1055081627490181120||GNWLive||Origis Energy Acquires 200MWac GA Solar 4 Project from First Solar $FSLR https://t.co/U1cqTQGSVL||2018-10-24 13:00:37.000000||0.25||0.3333333333333333
28077||1055081627968327685||denario_bot||👎Top losers of the last hour👎   🔴 $DROP $0.0029191442 📉 -5.56%  🔴 $HOT $0.0010853842 📉 -3.84%  🔴 $NAS $1.5561528193… https://t.co/fspAsplt7g||2018-10-24 13:00:37.000000||0.016666666666666663||0.37222222222222223
28078||1055081632275804160||Christi63056545||@Beth95460347 @Victori32889668 @crystalbbrand 👇👇 Check Signals History 👇👇 ✅ Extraordinary Prediction of Signals, Al… https://t.co/HFsUGBQM5m||2018-10-24 13:00:38.000000||0.3333333333333333||1.0
28079||1055081638428852224||MSTraders_ca||$RHT $RHT.v  Reliq Health Technologies Announces Changes to Management Team, Appointment of Sophic Capital as New I… https://t.co/EWfHTs6Txz||2018-10-24 13:00:39.000000||0.13636363636363635||0.45454545454545453
28080||1055081638705721344||GNWLive||Mondelēz International Launches Cocoa Life in Brazil to Help Combat Climate Change and Ensure Sustainable $MDLZ https://t.co/nAxTbgMnZp||2018-10-24 13:00:39.000000||0.0||0.0
28081||1055081641662656512||Rebecca10626157||@Holly31713949 @kekogavebola 👇👇 Check Signals History 👇👇 ✅ Fantastic Prediction of Signals, All Targets Achieved  C… https://t.co/VuaNVKIfnu||2018-10-24 13:00:40.000000||0.4||0.9
28082||1055081643118014465||donnafdurh||Buy/Sell Bitcoin moves with up to 100x Leverage at Bitmex! 💰🎉  Receive a 10% Fee Reduction:  ▶️… https://t.co/Sj2CNjI0ao||2018-10-24 13:00:40.000000||0.0||0.0
28083||1055081647488598017||AnalystWire||Lockheed Martin $LMT PT Lowered to $357 at Credit Suisse https://t.co/ldjwiKQqFJ||2018-10-24 13:00:41.000000||0.0||0.0
28084||1055081652005810177||Samanth79866664||@AvdiuSazan ‼️OMG I have made 1.11 BTC just in ONE day with these channel and its free  😮  https://t.co/cA0xjcLtBk  $RLC $SALT ⭕ 2066902048||2018-10-24 13:00:42.000000||0.4||0.8
28085||1055081651477217281||olgicarchy||Binance gives free money through airdrops !  Click here: https://t.co/h1ALGvyjJE      $BTC $ETH $XRP $LTC $OMG $NEO… https://t.co/XdHmMeKTq5||2018-10-24 13:00:42.000000||0.5||0.8
28086||1055081661883449346||storminvestor||Weekly Investment Analysts’ Ratings Updates for Anadarko Petroleum $APC  https://t.co/HSfqFNO4m0 #markets||2018-10-24 13:00:45.000000||0.0||0.0
28087||1055081662470647809||apppro1||@att $T repeating 5G LAUNCH on cc - 1st in Nation by end of this year - 400 mbs https://t.co/Fq1fni9YvM||2018-10-24 13:00:45.000000||0.0||0.0
28088||1055081664454582273||FactorTrader||$SPY buy the dip first couple hours if we dip.||2018-10-24 13:00:45.000000||0.25||0.3333333333333333
28089||1055081666044018690||trxPrice||#TRON $TRX:  ➡️ Price (USD) $0.0238221928 ➡️ Price (BTC) 0.00000366  Exchange on Binance with 50% discount trading… https://t.co/RbgxbrwQC9||2018-10-24 13:00:46.000000||0.0||0.0
28090||1055081667214352384||hg5096||$FCX Since last ER, stock dropped 13%. Reporting Earnings on 10/24 Before Open (Confirmed). https://t.co/Vl3WikaCVu||2018-10-24 13:00:46.000000||0.13333333333333333||0.5222222222222223
28091||1055081668111986690||StocksEarning||$FCX Since last ER, stock dropped 13%. Reporting Earnings on 10/24 Before Open (Confirmed). https://t.co/WnP2FzeRsH||2018-10-24 13:00:46.000000||0.13333333333333333||0.5222222222222223
28092||1055081674466304000||dailypoliticaln||Brokers Offer Predictions for Prologis Inc’s FY2019 Earnings $PLD https://t.co/d6fCbrWi2J||2018-10-24 13:00:48.000000||0.0||0.0
28093||1055081680652980231||whotrades||Top Analyst Upgrades and Downgrades: AMD, Amazon, Ciena, DexCom, eBay, Home Depot, Lowe’s $LOW $AMD $AMZN $CIEN… https://t.co/7FuAGYfUht||2018-10-24 13:00:49.000000||0.25||0.4
28094||1055081683270225920||dailymailtimes||Brokers Offer Predictions for Prologis Inc’s FY2019 Earnings $PLD https://t.co/nnOyyBgg4p #investing||2018-10-24 13:00:50.000000||0.0||0.0
28095||1055081683677073408||mmahotstuff1||EPS for Discover Financial Services $DFS Expected At $2.05 - https://t.co/2dxi9ck1GU||2018-10-24 13:00:50.000000||-0.05||0.2
28096||1055081692870914048||Cindy06467416||@angelamstyle Hello, my name is Sergei, I am a founder of private trading community «10x club». Now we opened our d… https://t.co/4eAlrIxLsq||2018-10-24 13:00:52.000000||0.0||0.375
28097||1055081703180460032||IvanVanGor1||Binance gives free money through airdrops! Join today  Click here: https://t.co/yEm38iHG3N       $BTC $ETH $LTC… https://t.co/jAqpUEldlu||2018-10-24 13:00:55.000000||0.5||0.8
28098||1055081706561122304||reurope_stock||Here's how analysts see Devon Energy Corporation $DVN after this past week. https://t.co/g5hdbHlBlo||2018-10-24 13:00:55.000000||-0.25||0.25
28099||1055081707966205952||Kayla96377281||@Sarah78247250 @Jessica73859491 @at_rux ‼️OMG I have made 1.11 BTC just in ONE day with these channel and its free… https://t.co/6JMCkG3uEP||2018-10-24 13:00:56.000000||0.0||0.0
28100||1055081728283414530||Dale97107645||@kekogavebola 👇👇 Check Signals History 👇👇 ✅ Unbelievable Prediction of Signals, All Targets Achieved  Chek here ➡… https://t.co/4SuNEkMP9v||2018-10-24 13:01:01.000000||-0.25||1.0
28101||1055081736864964608||Sade81151783||@CabanaDhana 👇👇 Check Signals History 👇👇 ✅ Improbable Prediction of Signals, All Targets Achieved  Chek here ➡… https://t.co/UzbLZlrs2z||2018-10-24 13:01:03.000000||0.0||0.0
28102||1055081744490213376||bibeypost_stock||How Analysts Rated Devon Energy Corporation $DVN Last Week? - https://t.co/HMUsle4imC||2018-10-24 13:01:05.000000||0.0||0.06666666666666667
28103||1055081747845603329||FinX_io||$SPY has the most open interest among options expiring on 2018-10-26 @ 9,766,697||2018-10-24 13:01:05.000000||0.25||0.5
28104||1055081750152597504||VisualStockRSRC||$FSLR - Origis Energy Acquires 200MWAC GA Solar 4 Project from First Solar https://t.co/tLDCVUkui9||2018-10-24 13:01:06.000000||0.25||0.3333333333333333
28105||1055081752585297921||VisualStockRSRC||$RF - Regions hires Michael Kolosowsky to Expand Energy &amp; Natural Resources Client Coverage across the https://t.co/twYCdebldP||2018-10-24 13:01:06.000000||0.1||0.4
28106||1055081755361923072||Ashley96949917||@kekogavebola This guys making AI-based platform for analyzing indicators and generating Tough signals!   Must have… https://t.co/Er0LkIZx7T||2018-10-24 13:01:07.000000||-0.4861111111111111||0.8333333333333334
28107||1055081760516722688||AleksanderRB||RT @johnnyryan: Facebook announced just now at #ICDPPC2018 that it endorses a #GDPR standard federal law in the US. There is a problem thou…||2018-10-24 13:01:08.000000||0.0||0.0
28108||1055081764442591232||reurope_stock||Css LLC Has Boosted Its Discovery INC $DISCK Stake by $6.72 Million https://t.co/CWVWjPcweb||2018-10-24 13:01:09.000000||0.0||0.0
28109||1055081764727726080||tomlloyd12||$BA popping to 370 as expected, https://t.co/hfm8fZj3wn||2018-10-24 13:01:09.000000||-0.1||0.4
