id||tweetId||user||tweet||timestamp||polarity||subjectivity
2994||1053990601723535360||kerrygonxo||Buy/Sell Bitcoin changes with up to 100x Leverage at Bitmex! 😢😴  Get a 10% Fee Discount:  Click here:… https://t.co/WdKC9YOLJW||2018-10-21 12:45:16.000000||0.0||0.0
2995||1053990682082197504||Ermantroutx||Buy/Sell Bitcoin changes with up to 100x Leverage at Bitmex! 🙁✨  Get a 10% Fee Discount:  Click here:… https://t.co/hrcvVojkWr||2018-10-21 12:45:35.000000||0.0||0.0
2996||1053990700164046848||TraderGoalieOne||Look to get long $ES if it goes bid above 2777 or if the A.M. open is above 2777 and goes bid above the open. Minor… https://t.co/dMdST1ZKTX||2018-10-21 12:45:39.000000||-0.008333333333333333||0.2833333333333334
2997||1053990713392685057||bibeypost_stock||Analysts See $1.01 EPS for Delphi Technologies PLC $DLPH - https://t.co/mzBmh4YngU||2018-10-21 12:45:42.000000||0.0||0.0
2998||1053990738625748992||sjd3iii||RT @GoldmanSachs: $GS employees go pink at #PinkDotHK2018 to support #LGBT inclusion. Proud to have sponsored @PinkdotHK since its inceptio…||2018-10-21 12:45:48.000000||0.35000000000000003||0.65
2999||1053990803490648064||StocksPredictr||Granite Investment Advisors LLC Acquires New Holdings in Legg Mason Inc (LM) https://t.co/0ioCoPVayV $LM #stocks #stockmarket||2018-10-21 12:46:04.000000||0.13636363636363635||0.45454545454545453
3000||1053990813724762116||optioncharts||$MDLZ high OI range is 43.00 to 44.00 for option expiration 10/26/2018 #maxpain #options https://t.co/476q8lecX8 https://t.co/QzUTSiTV96||2018-10-21 12:46:06.000000||0.16||0.5399999999999999
3001||1053990820217409537||CryptocoinsT||Nem (XEM) Digest: Upgrading their platform and ecosystem with such fervor and dedication should pay off in the long… https://t.co/WdGMC1e9qU||2018-10-21 12:46:08.000000||0.0||0.5
3002||1053990829830881281||Kerri48210632||👇👇 Check Signals History 👇👇 ✅ Fantastic Prediction of Signals, All Targets Achieved  Chek here ➡… https://t.co/unp1kDgQM3||2018-10-21 12:46:10.000000||0.4||0.9
3003||1053990850773073920||LowCapWhale||$Crypto #lowcaps 1H returns  Top performers $ODE +13.8% $EDR +8.7% $TKY +4.7%  Worst performers $WGR -2.8% $NOAH -2… https://t.co/Oy2x4IuLjh||2018-10-21 12:46:15.000000||-0.25||0.75
3004||1053990888035233793||stamatisanti||RT @RedDogT3: It’s all about “If / Then”. If $nflx breaks $356.50 the post earnings gap pivot. “It won’t be good for tech sentiment”. It hi…||2018-10-21 12:46:24.000000||0.7||0.6000000000000001
3005||1053990919672905728||dispatchtribune||https://t.co/i7tCYFqGC6 $AMZN Downgraded to “Hold” at Zacks Investment Research https://t.co/LsWliRdBmj||2018-10-21 12:46:32.000000||0.0||0.0
3006||1053990929529561088||amyhayes93||RT @CryptoRichYT: Updates: @electroneum @ZeroCarbonPrjct @theCLRTYproject @Trippki_ @KomodoPlatform + Info on that Richard Ells interview h…||2018-10-21 12:46:34.000000||0.0||0.0
3007||1053990992335065088||Janicextra||Monero $XMR price: $105.86   We verified that Binance is accepting new users! 💎 🚀    ➡️ https://t.co/TxljZF6SZ1… https://t.co/GTSGYKjtME||2018-10-21 12:46:49.000000||0.17045454545454544||0.45454545454545453
3008||1053991042884595712||Hedge_Fund_Mgr||RT @GoldmanSachs: $GS employees go pink at #PinkDotHK2018 to support #LGBT inclusion. Proud to have sponsored @PinkdotHK since its inceptio…||2018-10-21 12:47:01.000000||0.35000000000000003||0.65
3009||1053991094730424320||teammonster11||Moon Signal In here  https://t.co/Vx3QpniTXg  #BITMEX #BTC #ADA #XRP #BCH #EOS #X10 #X20 $BTS $MTH $WPR $GAS $OST… https://t.co/yyHilKUU9f||2018-10-21 12:47:13.000000||0.0||0.0
3010||1053991160253947904||exposedx||RT @OzPotash: Trade samples of #LakeWells #SOP are currently being produced – the next step in formal off-take discussions  #China #potash…||2018-10-21 12:47:29.000000||0.0||0.2
3011||1053991182571892736||whatsonthorold2||Were Analysts Bearish CenturyLink, Inc. $CTL This Week? - https://t.co/QK2XMod3fm||2018-10-21 12:47:34.000000||0.0||0.0
3012||1053991184585109504||whatsonthorold2||PPL Corp $PPL Institutional Investors Sentiment Change - https://t.co/PHLSmguCzm||2018-10-21 12:47:35.000000||0.0||0.0
3013||1053991203715211264||AychaRydha||Binance distributes every fork meaning you get free airdrop ! 💰 😍    Click here: https://t.co/F3nYKpKraN    $BTC… https://t.co/2j5DCerjGe||2018-10-21 12:47:39.000000||0.5||0.8
3014||1053991211709526016||macondailynews||Intel $INTC Rating Reiterated by Macquarie https://t.co/GOkUYF1nYL||2018-10-21 12:47:41.000000||0.0||0.0
3015||1053991216600281090||macondailynews||Marathon Oil $MRO Downgraded by Zacks Investment Research to “Hold” https://t.co/UtmbH8X2KC||2018-10-21 12:47:42.000000||0.0||0.0
3016||1053991237332754433||jasonclarktwit||don't miss out on registering on Binance, before they close registrations again   https://t.co/tmxmHXfuc3   $BTC… https://t.co/Xm4fRGZY3M||2018-10-21 12:47:47.000000||0.0||0.0
3017||1053991273504403456||WatchlistN||https://t.co/wpTcXrLApq $AMZN Stock Rating Reaffirmed by Barclays https://t.co/A0VulQQxJy||2018-10-21 12:47:56.000000||0.0||0.0
3018||1053991275739996160||TickerReport||https://t.co/Zcs5YJPkef $AMZN Stock Rating Reaffirmed by Barclays https://t.co/JvZhZUrymD||2018-10-21 12:47:57.000000||0.0||0.0
3019||1053991301232975873||shillkill_fan||Free chrome extension to hide tweets that over-shill crypto cash tags &amp; promote groups  https://t.co/D6aOXBWQQj  No… https://t.co/i2eHqYDlqZ||2018-10-21 12:48:03.000000||0.4||0.8
3020||1053991340407549952||OmenLeague||Buy/Sell Bitcoin changes with up to 100x Leverage at Bitmex! 👄😢  Get a 10% Fee Discount:  Click here:… https://t.co/ocxSaphoqY||2018-10-21 12:48:12.000000||0.0||0.0
3021||1053991423169716229||whatsonthorold2||As Oneok INC $OKE Share Price Declined, Holder Viking Fund Management LLC Has Cut Its Position - https://t.co/8KOEjxYoa1||2018-10-21 12:48:32.000000||0.0||0.0
3022||1053991451644833793||whatsonthorold2||PPL Electric Utilities Corp $PPL Institutional Investors Sentiment  Increased in  2018 Q2 - https://t.co/AyHMGN3BSq||2018-10-21 12:48:38.000000||0.0||0.0
3023||1053991520121036800||Investing_Books||Barbarians at the Gate: The Fall of RJR Nabisco: https://t.co/JHPQbEPue3 $MDLZ $HSY $KRFT $MO||2018-10-21 12:48:55.000000||0.0||0.0
3024||1053991582024826881||AldebaranEnterp||The sooner Lawrence Culp cancel the dividend the better it would be for long term $ge investors. Bite the bullet no… https://t.co/zzQwpDi50B||2018-10-21 12:49:10.000000||0.225||0.45
3025||1053991601457037312||whatsonthorold2||Dollar General Corp $DG Shareholder Franklin Street Advisors INC Boosted Position - https://t.co/CYztXgXaPt||2018-10-21 12:49:14.000000||0.05000000000000002||0.5
3026||1053991682885054465||Masonica2||Binance distributes every fork meaning you get free airdrop ! 💰 😍    Click here: https://t.co/wc2jMONPoS    $BTC… https://t.co/laX0GqfzIH||2018-10-21 12:49:34.000000||0.5||0.8
3027||1053991726577270784||HistoriaImagens||Binance has the most volume of any crypto exchanges! Register:  https://t.co/OLWoh1b8UV  $EMC $SMART $POE $RLC $HT… https://t.co/RiPKq9mhRq||2018-10-21 12:49:44.000000||0.41964285714285715||0.5714285714285714
3028||1053991803828035584||whatsonthorold2||Institutional Investors Are Betting On Adobe Systems Inc $ADBE - https://t.co/CBkRZ9pEcO||2018-10-21 12:50:02.000000||0.0||0.0
3029||1053991806063534080||MareaInformativ||Kohl’s Co. $KSS Holdings Cut by World Asset Management Inc https://t.co/GKsEcItbMK||2018-10-21 12:50:03.000000||0.0||0.0
3030||1053991810496745473||cryptonaldo||Fidelity Starts Cryptocurrency Unit To Serve Wall Street Customers  https://t.co/HRL9Yp1ZT9  #BTC #ETH $STEEM $XIN… https://t.co/bVC3NQBEbY||2018-10-21 12:50:04.000000||0.0||0.0
3031||1053991813705535488||TheMarketsDaily||Intel’s $INTC Buy Rating Reiterated at Macquarie https://t.co/i2UOONqd9d||2018-10-21 12:50:05.000000||0.0||0.0
3032||1053991814661849088||Doyoubelieveit2||RT @faCefinancial: #DowJones #Elliottwave Update bullish  &gt; 24598+ 25799/26033+ 28931/ 30086 bearish &lt; 24005+ 23345/23002+ 19884 #DJI $DJIA…||2018-10-21 12:50:05.000000||0.0||0.0
3033||1053991819023958017||MareaInformativ||Sumitomo Mitsui Asset Management Company LTD Buys 1,877 Shares of Alphabet Inc Class A $GOOGL https://t.co/tg974jt8JC||2018-10-21 12:50:06.000000||0.0||0.0
3034||1053991831594287104||MareaInformativ||$466.56 Million in Sales Expected for Cabot Oil &amp; Gas Co. $COG This Quarter https://t.co/wrvJtuT76Y||2018-10-21 12:50:09.000000||-0.1||0.4
3035||1053991844256927744||MareaInformativ||Ameriprise Financial $AMP Downgraded to “Sell” at ValuEngine https://t.co/QyZxYDxMkg||2018-10-21 12:50:12.000000||0.0||0.0
3036||1053991852637151233||MareaInformativ||Analyzing NTT Docomo $DCMYY &amp; L3 Technologies $LLL https://t.co/6KwfTnj97V||2018-10-21 12:50:14.000000||0.0||0.0
3037||1053991854864121856||SergLinkie||Buy/Sell Bitcoin changes with up to 100x Leverage at Bitmex! 😋😥  Get a 10% Fee Discount:  Click here:… https://t.co/Ft51gzqTBq||2018-10-21 12:50:15.000000||0.0||0.0
3038||1053991877714817025||kekogavebola||We will pump on binance at 10PM  https://t.co/IRShiJSs91  $ENJ $BTO $MTH $FUEL $QTUM $AMB $SNGL $RDN $QSP $LUN… https://t.co/bY5dE4msVn||2018-10-21 12:50:20.000000||0.0||0.0
3039||1053991879254126592||InvestingDE||RT @NorthmanTrader: $ES closed the week below its 2016 trend line, but above the weekly 50MA and again right at the daily 200MA. Next week'…||2018-10-21 12:50:20.000000||0.03714285714285714||0.14714285714285716
3040||1053991888498216960||SmallCaps33||https://t.co/UGXmVZkm5f &lt;-- CHOOSE FREEDOM FROM PUMP-AND-DUMP SCAMS! learn this top trading strategy $ZEN $CPT $MNST $INVE $CNAT||2018-10-21 12:50:23.000000||0.5||0.5
3041||1053991939001991169||TalkMarkets||Wall Street's Top Stories $AIG $AXP $CLF $AAPL $PYPL $DWDP  $PG $SKX $EBAY $OZK https://t.co/7JPy1JdrPV||2018-10-21 12:50:35.000000||0.5||0.5
3042||1053992051950395392||whatsonthorold2||Express Scripts Hldg Co $ESRX Share Price Rose While Cortland Associates INC Boosted by $7.99 Million Its Holding - https://t.co/P2yNRkwDZb||2018-10-21 12:51:02.000000||0.6||0.95
3043||1053992076482932736||whatsonthorold2||Kroger Co $KR Institutional Investors Sentiment Index  Up in  2018 Q2 - https://t.co/xu6YeANM82||2018-10-21 12:51:07.000000||0.0||0.0
3044||1053992264492556288||EnterpriseLeade||$2.51 Earnings Per Share Expected for Parker-Hannifin Corp $PH This Quarter  https://t.co/XxgKeFjcCs||2018-10-21 12:51:52.000000||-0.1||0.4
3045||1053992264404369419||PrivatIslsBbs||RT @OzPotash: Trade samples of #LakeWells #SOP are currently being produced – the next step in formal off-take discussions  #China #potash…||2018-10-21 12:51:52.000000||0.0||0.2
3046||1053992270700204033||registrarjourn||$2.51 Earnings Per Share Expected for Parker-Hannifin Corp $PH This Quarter https://t.co/qdBhbc4Xr4||2018-10-21 12:51:54.000000||-0.1||0.4
3047||1053992277104836608||EnterpriseLeade||Morgan Stanley Analysts Give American Electric Power $AEP a $80.00 Price Target  https://t.co/syBnEvFSB4||2018-10-21 12:51:55.000000||0.0||0.0
3048||1053992281949245440||registrarjourn||Morgan Stanley Analysts Give American Electric Power $AEP a $80.00 Price Target https://t.co/kXmbr0RDUm||2018-10-21 12:51:56.000000||0.0||0.0
3049||1053992323862945793||EnterpriseLeade||Page Arthur B Sells 7,578 Shares of Procter &amp; Gamble Co $PG  https://t.co/a1IttzqUAd||2018-10-21 12:52:06.000000||0.0||0.0
3050||1053992328074063874||registrarjourn||Page Arthur B Sells 7,578 Shares of Procter &amp; Gamble Co $PG https://t.co/68rV6DXLnk||2018-10-21 12:52:07.000000||0.0||0.0
3051||1053992342913462278||hedgefundsrati1||RT @LONGCONVEXITY: $GS Spoos &amp; the 55 WMA $SPY $ES https://t.co/fOZrqKiVMi||2018-10-21 12:52:11.000000||0.0||0.0
3052||1053992347879514113||UStasiuk||RT @OccupyWisdom: $FB 💨  $AMZN 💨  $GOOGL 💨  $AAPL 💨  $MSFT 💨  🚨🚨🚨🚨 https://t.co/Ea2ifOfJL7||2018-10-21 12:52:12.000000||0.0||0.0
3053||1053992469807984640||Bob_Loblaw420||Top 5 Things to Watch This Week In Financial Markets   - $AMZN $GOOGL $MSFT $BA Earnings - U.S. Advanced Q3 GDP - F… https://t.co/UxIJzcG67i||2018-10-21 12:52:41.000000||0.3||0.3666666666666667
3054||1053992552754495489||FastenerNews||Nucor slides as a Q3 drop in steel shipments from the previous quarter sparks concerns that the U.S. market may be… https://t.co/oYlFneLAD7||2018-10-21 12:53:01.000000||-0.16666666666666666||0.16666666666666666
3055||1053992561294094336||ContinPlays||https://t.co/o9f6LhppA1  My review of Microcap Millionaires alerts service where I made 233% profit on 1 trade! $fb $spy $amzn||2018-10-21 12:53:03.000000||0.0||0.0
3056||1053992571448500225||WatchlistN||ValuEngine Lowers Fastenal $FAST to Hold https://t.co/0TwODUFscv||2018-10-21 12:53:05.000000||0.2||0.6
3057||1053992577303805952||thetacit1101||RT @cryptonaldo: Fidelity Starts Cryptocurrency Unit To Serve Wall Street Customers  https://t.co/HRL9Yp1ZT9  #BTC #ETH $STEEM $XIN $DCR $O…||2018-10-21 12:53:07.000000||0.0||0.0
3058||1053992610505875457||PortfolioBuzz||Gain from movement in these buzzing assets $GS https://t.co/nw7voVSMtX||2018-10-21 12:53:15.000000||0.0||0.0
3059||1053992643791749120||CornGas||Buy/Sell Bitcoin changes with up to 100x Leverage at Bitmex! 👩‍❤️‍💋‍👩😁  Get a 10% Fee Discount:  Click here:… https://t.co/H9Y8uHG7QE||2018-10-21 12:53:23.000000||0.0||0.0
3060||1053992653849681920||DennisKon3||Buy/Sell Bitcoin changes with up to 100x Leverage at Bitmex! 🙏🤮  Get a 10% Fee Discount:  Click here:… https://t.co/cH6QZujGuM||2018-10-21 12:53:25.000000||0.0||0.0
3061||1053992742773288960||dakotafinancial||Davita $DVA Lowered to “Hold” at ValuEngine https://t.co/gG8FQnO0XE||2018-10-21 12:53:46.000000||0.0||0.0
3062||1053992768794554368||Promo4Cam||RT @OzPotash: Trade samples of #LakeWells #SOP are currently being produced – the next step in formal off-take discussions  #China #potash…||2018-10-21 12:53:52.000000||0.0||0.2
3063||1053992806539292672||shortvolumes||2018-10-19 Short sale volume (not short interest) for $USFR is 98%. https://t.co/8w9EaUBeRI $NRG 55% $BOX 43% $CAT 41% $WFT 56%||2018-10-21 12:54:01.000000||0.0||0.3
3064||1053992843059097600||dailypoliticaln||Netflix $NFLX Price Target Raised to $150.00 https://t.co/jYbVuIadsf||2018-10-21 12:54:10.000000||0.0||0.0
3065||1053992847190351872||dailymailtimes||Netflix $NFLX Price Target Raised to $150.00 https://t.co/t2elshS5Du #investing||2018-10-21 12:54:11.000000||0.0||0.0
3066||1053992856040431617||dailypoliticaln||Intuitive Surgical $ISRG Receives “Hold” Rating from BTIG Research https://t.co/notDZ0Tdua||2018-10-21 12:54:13.000000||0.0||0.0
3067||1053992865175613443||dailymailtimes||Intuitive Surgical $ISRG Receives “Hold” Rating from BTIG Research https://t.co/QxDg77VxXA #investing||2018-10-21 12:54:15.000000||0.0||0.0
3068||1053992869730664448||MareaInformativ||Town &amp; Country Bank &amp; Trust CO dba First Bankers Trust CO Purchases 1,702 Shares of The Coca-Cola Co $KO https://t.co/CSPMHkYyCX||2018-10-21 12:54:17.000000||0.25||0.3333333333333333
3069||1053992874298228736||MareaInformativ||Rathbone Brothers plc Acquires Shares of 4,166 Oracle Co. $ORCL https://t.co/ch9tuqCv0l||2018-10-21 12:54:18.000000||0.0||0.0
3070||1053992878542856192||MareaInformativ||The Coca-Cola Co $KO Stake Raised by Stokes Capital Advisors LLC https://t.co/F49048AVsf||2018-10-21 12:54:19.000000||0.0||0.0
3071||1053992881797713923||MareaInformativ||FTB Advisors Inc. Boosts Position in Alphabet Inc $GOOG https://t.co/BOTSFxxIH6||2018-10-21 12:54:19.000000||0.0||0.0
3072||1053992886948294656||MareaInformativ||Mastercard Inc $MA Shares Sold by Laurel Grove Capital LLC https://t.co/4cwUZrIg6j||2018-10-21 12:54:21.000000||0.0||0.0
3073||1053992898826592256||MareaInformativ||Boeing Co $BA Stake Raised by Philadelphia Trust Co. https://t.co/vM0jIVFj8x||2018-10-21 12:54:23.000000||0.0||0.0
3074||1053992916543291392||MareaInformativ||Nike Inc $NKE Position Cut by Hudson Valley Investment Advisors Inc. ADV https://t.co/PAkkA5B4y9||2018-10-21 12:54:28.000000||0.0||0.0
3075||1053992920414601217||TheMarketsDaily||Analysts Anticipate Equifax Inc. $EFX to Post $1.42 EPS https://t.co/gUMHVh9qlR||2018-10-21 12:54:29.000000||0.0||0.0
3076||1053992920385232897||MareaInformativ||Parnassus Investments CA Boosts Position in Alphabet Inc $GOOG https://t.co/t4NLx5oZVE||2018-10-21 12:54:29.000000||0.0||0.0
3077||1053992928773894145||MareaInformativ||Richard Bernstein Advisors LLC Boosts Holdings in Boeing Co $BA https://t.co/d9fGx6fix8||2018-10-21 12:54:31.000000||0.0||0.0
3078||1053992966921113600||whatsonthorold2||Consolidated Edison Inc's $ED Sentiment is 1.16 - https://t.co/d95mJvX2yU||2018-10-21 12:54:40.000000||0.0||0.0
3079||1053993032314486784||whatsonthorold2||Kirr Marbach &amp; Company LLC Has Decreased Its Lyondellbasell Indu $LYB Position as Market Value Declined - https://t.co/l6h5liCCNw||2018-10-21 12:54:55.000000||-0.4||0.7
3080||1053993043534073856||Ia5AdAB7Qq1TPV1||RT @GoldmanSachs: $GS employees go pink at #PinkDotHK2018 to support #LGBT inclusion. Proud to have sponsored @PinkdotHK since its inceptio…||2018-10-21 12:54:58.000000||0.35000000000000003||0.65
